start_time;duration_sec;call_type;location_origin;country_origin;location_dest;country_dest;is_night_call;transaction_status;fraud_type;operator_maroc;department;call_zone;roaming_flag;call_cost_mad;high_cost_flag;long_duration_flag;international_flag;fraud_flag;fraud_risk_proba;fraud_risk_score_100
2025-05-31 16:10:01;165;local;Lagos;NG;Cairo;EG;0;Fraudulent;random_fraud;inwi;IT;National;0;57.75;0;0;0;1;0.55983764;56.0
2025-05-31 16:10:01;130;local;Addis Ababa;ET;Lagos;NG;0;Fraudulent;subscription_fraud;Maroc Telecom;Support;National;0;45.5;0;0;0;1;0.44427392;44.4
2025-05-31 16:10:01;219;international;Nairobi;KE;Lagos;NG;0;Genuine;none;inwi;Support;International;0;262.8;0;0;1;0;0.3659672;36.6
2025-05-31 16:10:01;139;international;Cairo;EG;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Finance;International;0;166.8;0;0;1;0;0.41863763;41.9
2025-05-31 16:10:01;11;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;call_masking;Orange Maroc;IT;National;0;3.85;0;0;0;1;0.43750843;43.8
2025-05-31 16:10:01;117;international;Nairobi;KE;Addis Ababa;ET;0;Genuine;none;Orange Maroc;IT;International;0;140.4;0;0;1;0;0.4833347;48.3
2025-05-31 16:10:01;132;local;Johannesburg;ZA;Lagos;NG;0;Genuine;none;Maroc Telecom;Commercial;National;0;46.2;0;0;0;0;0.43729722;43.7
2025-05-31 16:10:01;254;local;Accra;GH;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;IT;National;0;88.9;0;0;0;0;0.3472612;34.7
2025-05-31 16:10:01;178;international;Cairo;EG;Accra;GH;0;Fraudulent;random_fraud;inwi;Commercial;International;0;213.6;0;0;1;1;0.33255795;33.3
2025-05-31 16:10:01;35;local;Lagos;NG;Johannesburg;ZA;0;Fraudulent;random_fraud;inwi;Commercial;National;0;12.25;0;0;0;1;0.4660112;46.6
2025-05-31 16:10:01;239;local;Accra;GH;Cairo;EG;0;Genuine;none;inwi;Commercial;National;0;83.65;0;0;0;0;0.4312307;43.1
2025-05-31 16:10:01;49;international;Kampala;UG;Nairobi;KE;0;Fraudulent;sim_box_fraud;Maroc Telecom;Support;International;0;58.8;0;0;1;1;0.8259734;82.6
2025-05-31 16:10:01;48;international;Lagos;NG;Lagos;NG;0;Fraudulent;sim_box_fraud;Orange Maroc;RH;International;0;57.6;0;0;1;1;0.84755534;84.8
2025-05-31 16:10:01;28;local;Lagos;NG;Cairo;EG;0;Fraudulent;call_masking;Maroc Telecom;Direction;National;0;9.8;0;0;0;1;0.44562864;44.6
2025-05-31 16:10:01;108;international;Addis Ababa;ET;Cairo;EG;0;Genuine;none;Maroc Telecom;IT;International;0;129.6;0;0;1;0;0.36346593;36.3
2025-05-31 16:10:01;25;international;Kampala;UG;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;inwi;IT;Roaming;1;62.5;0;0;0;1;0.7774232;77.7
2025-05-31 16:10:01;74;local;Cairo;EG;Accra;GH;0;Fraudulent;call_masking;Maroc Telecom;RH;National;0;25.9;0;0;0;1;0.48595232;48.6
2025-05-31 16:10:01;285;local;Kampala;UG;Lagos;NG;0;Genuine;none;Maroc Telecom;Commercial;National;0;99.75;0;0;0;0;0.4351232;43.5
2025-05-31 16:10:01;36;international;Cairo;EG;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Maroc Telecom;IT;International;0;43.2;0;0;1;1;0.8328626;83.3
2025-05-31 16:10:01;70;international;Nairobi;KE;Kampala;UG;0;Fraudulent;call_masking;Orange Maroc;Commercial;International;0;84.0;0;0;1;1;0.43456647;43.5
2025-05-31 16:10:01;317;local;Addis Ababa;ET;Kampala;UG;0;Genuine;none;inwi;Finance;National;0;110.95;0;0;0;0;0.4121899;41.2
2025-05-31 16:10:01;116;local;Cairo;EG;Johannesburg;ZA;0;Fraudulent;random_fraud;Orange Maroc;Support;National;0;40.6;0;0;0;1;0.5517212;55.2
2025-05-31 16:10:01;262;international;Kampala;UG;Cairo;EG;0;Genuine;none;Orange Maroc;Commercial;Roaming;1;655.0;1;0;0;0;0.34022006;34.0
2025-05-31 16:10:01;592;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;random_fraud;inwi;Commercial;National;0;207.2;0;1;0;1;0.46313822;46.3
2025-05-31 16:10:01;928;international;Johannesburg;ZA;Kampala;UG;0;Genuine;none;Orange Maroc;Direction;International;0;1113.6;1;1;1;0;0.4571315;45.7
2025-05-31 16:10:01;166;local;Accra;GH;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Support;National;0;58.1;0;0;0;0;0.4859655;48.6
2025-05-31 16:10:01;25;local;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;RH;National;0;8.75;0;0;0;0;0.42516288;42.5
2025-05-31 16:10:01;272;local;Johannesburg;ZA;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Commercial;National;0;95.2;0;0;0;0;0.32732898;32.7
2025-05-31 16:10:01;340;local;Cairo;EG;Kampala;UG;0;Fraudulent;random_fraud;Orange Maroc;Commercial;National;0;119.0;0;0;0;1;0.42418304;42.4
2025-05-31 16:10:01;128;local;Nairobi;KE;Kampala;UG;0;Fraudulent;subscription_fraud;inwi;Finance;National;0;44.8;0;0;0;1;0.46020007;46.0
2025-05-31 16:10:01;306;local;Accra;GH;Johannesburg;ZA;0;Fraudulent;random_fraud;Maroc Telecom;IT;National;0;107.1;0;0;0;1;0.42953953;43.0
2025-05-31 16:10:01;147;local;Accra;GH;Kampala;UG;0;Fraudulent;call_masking;Maroc Telecom;Finance;National;0;51.45;0;0;0;1;0.3778023;37.8
2025-05-31 16:10:01;28;international;Nairobi;KE;Kampala;UG;0;Fraudulent;random_fraud;inwi;Support;International;0;33.6;0;0;1;1;0.85023284;85.0
2025-05-31 16:10:01;30;local;Lagos;NG;Cairo;EG;0;Genuine;none;inwi;Finance;National;0;10.5;0;0;0;0;0.42080566;42.1
2025-05-31 16:10:01;15;international;Addis Ababa;ET;Accra;GH;0;Fraudulent;subscription_fraud;Orange Maroc;IT;Roaming;1;37.5;0;0;0;1;0.7683837;76.8
2025-05-31 16:10:01;45;local;Kampala;UG;Lagos;NG;0;Fraudulent;subscription_fraud;Maroc Telecom;Finance;National;0;15.75;0;0;0;1;0.49525368;49.5
2025-05-31 16:10:01;10;local;Kampala;UG;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;National;0;3.5;0;0;0;1;0.4084084;40.8
2025-05-31 16:10:01;170;local;Accra;GH;Johannesburg;ZA;0;Fraudulent;random_fraud;Maroc Telecom;Commercial;National;0;59.5;0;0;0;1;0.49071085;49.1
2025-05-31 16:10:01;70;international;Cairo;EG;Accra;GH;0;Fraudulent;call_masking;Maroc Telecom;Commercial;International;0;84.0;0;0;1;1;0.5090444;50.9
2025-05-31 16:10:01;346;local;Nairobi;KE;Kampala;UG;0;Fraudulent;subscription_fraud;Maroc Telecom;Finance;National;0;121.1;0;0;0;1;0.47703233;47.7
2025-05-31 16:10:01;50;international;Lagos;NG;Kampala;UG;0;Fraudulent;sim_box_fraud;Orange Maroc;Direction;Roaming;1;125.0;0;0;0;1;0.809504;81.0
2025-05-31 16:10:01;10;international;Lagos;NG;Kampala;UG;0;Genuine;none;Maroc Telecom;Commercial;Roaming;1;25.0;0;0;0;0;0.45512435;45.5
2025-05-31 16:10:01;380;local;Addis Ababa;ET;Kampala;UG;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;National;0;133.0;0;0;0;1;0.45218047;45.2
2025-05-31 16:10:01;10;international;Johannesburg;ZA;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Direction;International;0;12.0;0;0;1;0;0.4367584;43.7
2025-05-31 16:10:01;24;international;Kampala;UG;Nairobi;KE;0;Fraudulent;sim_box_fraud;Orange Maroc;Direction;International;0;28.8;0;0;1;1;0.8090415;80.9
2025-05-31 16:10:01;105;local;Kampala;UG;Lagos;NG;0;Fraudulent;subscription_fraud;Orange Maroc;Commercial;National;0;36.75;0;0;0;1;0.38844043;38.8
2025-05-31 16:10:01;28;local;Johannesburg;ZA;Cairo;EG;0;Fraudulent;call_masking;Orange Maroc;Direction;National;0;9.8;0;0;0;1;0.45797193;45.8
2025-05-31 16:10:01;32;international;Kampala;UG;Lagos;NG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;Roaming;1;80.0;0;0;0;1;0.8744173;87.4
2025-05-31 16:10:01;10;local;Accra;GH;Johannesburg;ZA;0;Fraudulent;random_fraud;Maroc Telecom;Finance;National;0;3.5;0;0;0;1;0.36102328;36.1
2025-05-31 16:10:01;75;local;Kampala;UG;Nairobi;KE;0;Genuine;none;Maroc Telecom;Finance;National;0;26.25;0;0;0;0;0.43941107;43.9
2025-05-31 16:10:01;96;international;Cairo;EG;Accra;GH;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;Roaming;1;240.0;0;0;0;1;0.347722;34.8
2025-05-31 16:10:01;15;local;Kampala;UG;Cairo;EG;0;Fraudulent;random_fraud;inwi;Commercial;National;0;5.25;0;0;0;1;0.5689173;56.9
2025-05-31 16:10:01;39;international;Cairo;EG;Johannesburg;ZA;0;Fraudulent;sim_box_fraud;inwi;RH;International;0;46.8;0;0;1;1;0.8569982;85.7
2025-05-31 16:10:01;27;international;Accra;GH;Lagos;NG;0;Fraudulent;random_fraud;Orange Maroc;Support;International;0;32.4;0;0;1;1;0.8728998;87.3
2025-05-31 16:10:01;58;local;Kampala;UG;Johannesburg;ZA;0;Genuine;none;inwi;RH;National;0;20.3;0;0;0;0;0.41225785;41.2
2025-05-31 16:10:01;25;local;Johannesburg;ZA;Johannesburg;ZA;0;Genuine;none;Orange Maroc;Finance;National;0;8.75;0;0;0;0;0.38352352;38.4
2025-05-31 16:10:01;253;international;Kampala;UG;Accra;GH;0;Genuine;none;Maroc Telecom;IT;International;0;303.6;1;0;1;0;0.3422542;34.2
2025-05-31 16:10:01;120;international;Nairobi;KE;Cairo;EG;0;Genuine;none;inwi;Direction;Roaming;1;300.0;1;0;0;0;0.4249717;42.5
2025-05-31 16:10:01;213;international;Accra;GH;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Support;International;0;255.6;0;0;1;0;0.34827554;34.8
2025-05-31 16:10:01;102;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;call_masking;Orange Maroc;Commercial;National;0;35.7;0;0;0;1;0.50644624;50.6
2025-05-31 16:10:01;464;local;Addis Ababa;ET;Cairo;EG;0;Fraudulent;call_masking;Maroc Telecom;Support;National;0;162.4;0;1;0;1;0.36789817;36.8
2025-05-31 16:10:01;82;local;Addis Ababa;ET;Cairo;EG;0;Genuine;none;Maroc Telecom;Support;National;0;28.7;0;0;0;0;0.43127045;43.1
2025-05-31 16:10:01;20;international;Kampala;UG;Johannesburg;ZA;0;Genuine;none;Orange Maroc;Direction;International;0;24.0;0;0;1;0;0.73471165;73.5
2025-05-31 16:10:01;517;international;Cairo;EG;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;RH;International;0;620.4;1;1;1;0;0.28686234;28.7
2025-05-31 16:10:01;10;local;Addis Ababa;ET;Cairo;EG;0;Genuine;none;Maroc Telecom;Commercial;National;0;3.5;0;0;0;0;0.37922105;37.9
2025-05-31 16:10:01;10;local;Addis Ababa;ET;Cairo;EG;0;Fraudulent;random_fraud;Maroc Telecom;IT;National;0;3.5;0;0;0;1;0.3956862;39.6
2025-05-31 16:10:01;217;local;Nairobi;KE;Kampala;UG;0;Fraudulent;random_fraud;Maroc Telecom;Direction;National;0;75.95;0;0;0;1;0.3953489;39.5
2025-05-31 16:10:01;10;international;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;random_fraud;inwi;Direction;International;0;12.0;0;0;1;1;0.3931923;39.3
2025-05-31 16:10:01;65;international;Addis Ababa;ET;Cairo;EG;0;Fraudulent;call_masking;inwi;Support;Roaming;1;162.5;0;0;0;1;0.43831643;43.8
2025-05-31 16:10:01;100;international;Accra;GH;Cairo;EG;0;Genuine;none;Orange Maroc;Commercial;Roaming;1;250.0;0;0;0;0;0.37252027;37.3
2025-05-31 16:10:01;616;local;Nairobi;KE;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;National;0;215.6;0;1;0;1;0.4983834;49.8
2025-05-31 16:10:01;201;local;Addis Ababa;ET;Kampala;UG;0;Genuine;none;inwi;RH;National;0;70.35;0;0;0;0;0.38628855;38.6
2025-05-31 16:10:01;13;local;Accra;GH;Johannesburg;ZA;0;Fraudulent;random_fraud;Maroc Telecom;Finance;National;0;4.55;0;0;0;1;0.41397434;41.4
2025-05-31 16:10:01;21;international;Cairo;EG;Accra;GH;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;25.2;0;0;1;1;0.8092388;80.9
2025-05-31 16:10:01;39;international;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Maroc Telecom;IT;International;0;46.8;0;0;1;1;0.8585671;85.9
2025-05-31 16:10:01;10;local;Cairo;EG;Addis Ababa;ET;0;Genuine;none;inwi;Direction;National;0;3.5;0;0;0;0;0.47062266;47.1
2025-05-31 16:10:01;174;international;Nairobi;KE;Kampala;UG;0;Fraudulent;subscription_fraud;Maroc Telecom;RH;International;0;208.8;0;0;1;1;0.33132777;33.1
2025-05-31 16:10:01;19;international;Cairo;EG;Johannesburg;ZA;0;Fraudulent;sim_box_fraud;Maroc Telecom;Direction;International;0;22.8;0;0;1;1;0.7499224;75.0
2025-05-31 16:10:01;82;international;Nairobi;KE;Kampala;UG;0;Genuine;none;Orange Maroc;Support;International;0;98.4;0;0;1;0;0.46603408;46.6
2025-05-31 16:10:01;16;local;Accra;GH;Nairobi;KE;0;Genuine;none;Maroc Telecom;Finance;National;0;5.6;0;0;0;0;0.39225453;39.2
2025-05-31 16:10:01;41;international;Accra;GH;Accra;GH;0;Genuine;none;Orange Maroc;Finance;International;0;49.2;0;0;1;0;0.85164654;85.2
2025-05-31 16:10:01;162;international;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;Orange Maroc;Direction;International;0;194.4;0;0;1;0;0.4268044;42.7
2025-05-31 16:10:01;196;local;Cairo;EG;Nairobi;KE;0;Genuine;none;Maroc Telecom;Support;National;0;68.6;0;0;0;0;0.46568823;46.6
2025-05-31 16:10:01;119;international;Kampala;UG;Nairobi;KE;0;Fraudulent;call_masking;Maroc Telecom;Finance;International;0;142.8;0;0;1;1;0.45788106;45.8
2025-05-31 16:10:01;49;international;Lagos;NG;Cairo;EG;0;Fraudulent;sim_box_fraud;Maroc Telecom;IT;International;0;58.8;0;0;1;1;0.8367724;83.7
2025-05-31 16:10:01;512;local;Kampala;UG;Addis Ababa;ET;0;Fraudulent;call_masking;inwi;Commercial;National;0;179.2;0;1;0;1;0.43912935;43.9
2025-05-31 16:10:01;210;international;Nairobi;KE;Accra;GH;0;Genuine;none;inwi;Finance;International;0;252.0;0;0;1;0;0.43211612;43.2
2025-05-31 16:10:01;232;international;Nairobi;KE;Nairobi;KE;0;Fraudulent;subscription_fraud;Maroc Telecom;Finance;International;0;278.4;1;0;1;1;0.4970327;49.7
2025-05-31 16:10:01;83;international;Nairobi;KE;Cairo;EG;0;Genuine;none;Maroc Telecom;Support;International;0;99.6;0;0;1;0;0.4840565;48.4
2025-05-31 16:10:01;53;international;Johannesburg;ZA;Lagos;NG;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;International;0;63.6;0;0;1;1;0.48693272;48.7
2025-05-31 16:10:01;162;local;Johannesburg;ZA;Cairo;EG;0;Genuine;none;Orange Maroc;Commercial;National;0;56.7;0;0;0;0;0.36167622;36.2
2025-05-31 16:10:01;105;international;Nairobi;KE;Lagos;NG;0;Fraudulent;subscription_fraud;Orange Maroc;Direction;Roaming;1;262.5;0;0;0;1;0.4071041;40.7
2025-05-31 16:10:01;253;local;Kampala;UG;Kampala;UG;0;Genuine;none;Maroc Telecom;Commercial;National;0;88.55;0;0;0;0;0.2667842;26.7
2025-05-31 16:10:01;308;local;Nairobi;KE;Kampala;UG;0;Genuine;none;Orange Maroc;Support;National;0;107.8;0;0;0;0;0.38718745;38.7
2025-05-31 16:10:01;10;local;Accra;GH;Lagos;NG;0;Genuine;none;Orange Maroc;Finance;National;0;3.5;0;0;0;0;0.37258077;37.3
2025-05-31 16:10:01;16;local;Nairobi;KE;Addis Ababa;ET;0;Genuine;none;inwi;Finance;National;0;5.6;0;0;0;0;0.488607;48.9
2025-05-31 16:10:01;114;international;Lagos;NG;Accra;GH;0;Fraudulent;random_fraud;Maroc Telecom;IT;Roaming;1;285.0;1;0;0;1;0.5667568;56.7
2025-05-31 16:10:01;119;local;Kampala;UG;Accra;GH;0;Fraudulent;call_masking;Maroc Telecom;Finance;National;0;41.65;0;0;0;1;0.42439526;42.4
2025-05-31 16:10:01;591;local;Accra;GH;Kampala;UG;0;Fraudulent;subscription_fraud;Maroc Telecom;Direction;National;0;206.85;0;1;0;1;0.40066674;40.1
2025-05-31 16:10:01;471;local;Nairobi;KE;Accra;GH;0;Genuine;none;inwi;Direction;National;0;164.85;0;1;0;0;0.3175931;31.8
2025-05-31 16:10:01;23;international;Addis Ababa;ET;Lagos;NG;0;Genuine;none;inwi;Support;International;0;27.6;0;0;1;0;0.8272121;82.7
2025-05-31 16:10:01;42;international;Lagos;NG;Kampala;UG;0;Fraudulent;sim_box_fraud;Orange Maroc;Commercial;International;0;50.4;0;0;1;1;0.83934236;83.9
2025-05-31 16:10:01;405;local;Kampala;UG;Lagos;NG;0;Genuine;none;Maroc Telecom;Support;National;0;141.75;0;1;0;0;0.46784914;46.8
2025-05-31 16:10:01;115;local;Johannesburg;ZA;Accra;GH;0;Genuine;none;Maroc Telecom;Commercial;National;0;40.25;0;0;0;0;0.510748;51.1
2025-05-31 16:10:01;128;international;Johannesburg;ZA;Nairobi;KE;0;Fraudulent;call_masking;Maroc Telecom;IT;International;0;153.6;0;0;1;1;0.4451832;44.5
2025-05-31 16:10:01;200;local;Kampala;UG;Cairo;EG;0;Fraudulent;call_masking;Orange Maroc;Commercial;National;0;70.0;0;0;0;1;0.41986573;42.0
2025-05-31 16:10:01;156;local;Nairobi;KE;Lagos;NG;0;Genuine;none;Maroc Telecom;Commercial;National;0;54.6;0;0;0;0;0.49205783;49.2
2025-05-31 16:10:01;70;international;Addis Ababa;ET;Nairobi;KE;0;Fraudulent;subscription_fraud;Maroc Telecom;Finance;International;0;84.0;0;0;1;1;0.46708608;46.7
2025-05-31 16:10:01;27;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;random_fraud;Orange Maroc;Finance;National;0;9.45;0;0;0;1;0.46896732;46.9
2025-05-31 16:10:01;787;international;Lagos;NG;Cairo;EG;0;Fraudulent;subscription_fraud;Maroc Telecom;Finance;Roaming;1;1967.5;1;1;0;1;0.5361153;53.6
2025-05-31 16:10:01;27;local;Kampala;UG;Lagos;NG;0;Genuine;none;Orange Maroc;Commercial;National;0;9.45;0;0;0;0;0.45482755;45.5
2025-05-31 16:10:01;12;local;Accra;GH;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;IT;National;0;4.2;0;0;0;0;0.3611371;36.1
2025-05-31 16:10:01;359;local;Kampala;UG;Kampala;UG;0;Genuine;none;inwi;Support;National;0;125.65;0;0;0;0;0.3214987;32.1
2025-05-31 16:10:01;143;local;Accra;GH;Nairobi;KE;0;Fraudulent;subscription_fraud;Orange Maroc;RH;National;0;50.05;0;0;0;1;0.39874452;39.9
2025-05-31 16:10:01;84;international;Johannesburg;ZA;Cairo;EG;0;Genuine;none;inwi;RH;International;0;100.8;0;0;1;0;0.4277027;42.8
2025-05-31 16:10:01;50;international;Johannesburg;ZA;Accra;GH;0;Fraudulent;call_masking;Orange Maroc;Support;International;0;60.0;0;0;1;1;0.77368015;77.4
2025-05-31 16:10:01;406;local;Johannesburg;ZA;Lagos;NG;0;Genuine;none;inwi;Commercial;National;0;142.1;0;1;0;0;0.52862537;52.9
2025-05-31 16:10:01;20;international;Nairobi;KE;Johannesburg;ZA;0;Fraudulent;subscription_fraud;inwi;RH;Roaming;1;50.0;0;0;0;1;0.82998586;83.0
2025-05-31 16:10:01;172;international;Nairobi;KE;Addis Ababa;ET;0;Fraudulent;random_fraud;Orange Maroc;Support;International;0;206.4;0;0;1;1;0.35362396;35.4
2025-05-31 16:10:01;149;local;Cairo;EG;Johannesburg;ZA;0;Genuine;none;inwi;RH;National;0;52.15;0;0;0;0;0.3835896;38.4
2025-05-31 16:10:01;201;local;Addis Ababa;ET;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Support;National;0;70.35;0;0;0;0;0.43480548;43.5
2025-05-31 16:10:01;41;international;Nairobi;KE;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Commercial;International;0;49.2;0;0;1;0;0.8493673;84.9
2025-05-31 16:10:01;46;local;Johannesburg;ZA;Cairo;EG;0;Genuine;none;Maroc Telecom;Finance;National;0;16.1;0;0;0;0;0.41175148;41.2
2025-05-31 16:10:01;50;local;Addis Ababa;ET;Cairo;EG;0;Fraudulent;random_fraud;Orange Maroc;Commercial;National;0;17.5;0;0;0;1;0.5302549;53.0
2025-05-31 16:10:01;130;local;Accra;GH;Addis Ababa;ET;0;Fraudulent;subscription_fraud;Orange Maroc;Finance;National;0;45.5;0;0;0;1;0.44112325;44.1
2025-05-31 16:10:01;390;local;Nairobi;KE;Lagos;NG;0;Fraudulent;random_fraud;inwi;IT;National;0;136.5;0;0;0;1;0.48094577;48.1
2025-05-31 16:10:01;50;local;Nairobi;KE;Accra;GH;0;Genuine;none;Maroc Telecom;IT;National;0;17.5;0;0;0;0;0.37615746;37.6
2025-05-31 16:10:01;15;local;Cairo;EG;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Finance;National;0;5.25;0;0;0;0;0.49907967;49.9
2025-05-31 16:10:01;164;international;Cairo;EG;Accra;GH;0;Fraudulent;call_masking;Maroc Telecom;Support;International;0;196.8;0;0;1;1;0.3953491;39.5
2025-05-31 16:10:01;35;international;Addis Ababa;ET;Kampala;UG;0;Fraudulent;sim_box_fraud;Orange Maroc;Support;International;0;42.0;0;0;1;1;0.86018425;86.0
2025-05-31 16:10:01;119;local;Accra;GH;Lagos;NG;0;Fraudulent;subscription_fraud;Maroc Telecom;Support;National;0;41.65;0;0;0;1;0.48640022;48.6
2025-05-31 16:10:01;225;local;Johannesburg;ZA;Kampala;UG;0;Fraudulent;subscription_fraud;inwi;Finance;National;0;78.75;0;0;0;1;0.49808735;49.8
2025-05-31 16:10:01;349;international;Lagos;NG;Nairobi;KE;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;Roaming;1;872.5;1;0;0;1;0.40359828;40.4
2025-05-31 16:10:01;32;local;Addis Ababa;ET;Kampala;UG;0;Genuine;none;Maroc Telecom;Finance;National;0;11.2;0;0;0;0;0.42776182;42.8
2025-05-31 16:10:01;122;local;Johannesburg;ZA;Nairobi;KE;0;Fraudulent;random_fraud;inwi;Commercial;National;0;42.7;0;0;0;1;0.47779676;47.8
2025-05-31 16:10:01;33;international;Addis Ababa;ET;Nairobi;KE;0;Fraudulent;sim_box_fraud;Orange Maroc;Support;International;0;39.6;0;0;1;1;0.86428124;86.4
2025-05-31 16:10:01;62;local;Cairo;EG;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Maroc Telecom;IT;National;0;21.7;0;0;0;1;0.48279554;48.3
2025-05-31 16:10:01;293;local;Accra;GH;Accra;GH;0;Fraudulent;subscription_fraud;Orange Maroc;Direction;National;0;102.55;0;0;0;1;0.4632403;46.3
2025-05-31 16:10:01;172;local;Nairobi;KE;Accra;GH;0;Genuine;none;Maroc Telecom;Support;National;0;60.2;0;0;0;0;0.4052804;40.5
2025-05-31 16:10:01;396;international;Addis Ababa;ET;Kampala;UG;0;Fraudulent;subscription_fraud;inwi;Support;International;0;475.2;1;0;1;1;0.4284522;42.8
2025-05-31 16:10:01;23;local;Accra;GH;Accra;GH;0;Fraudulent;random_fraud;Orange Maroc;Commercial;National;0;8.05;0;0;0;1;0.3955192;39.6
2025-05-31 16:10:01;65;local;Johannesburg;ZA;Nairobi;KE;0;Genuine;none;Maroc Telecom;Support;National;0;22.75;0;0;0;0;0.39622688;39.6
2025-05-31 16:10:01;564;international;Lagos;NG;Accra;GH;0;Genuine;none;Orange Maroc;Direction;International;0;676.8;1;1;1;0;0.32935566;32.9
2025-05-31 16:10:01;71;international;Cairo;EG;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Support;International;0;85.2;0;0;1;0;0.473484;47.3
2025-05-31 16:10:01;82;local;Johannesburg;ZA;Johannesburg;ZA;0;Genuine;none;inwi;RH;National;0;28.7;0;0;0;0;0.38033333;38.0
2025-05-31 16:10:01;36;local;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;inwi;Commercial;National;0;12.6;0;0;0;0;0.452306;45.2
2025-05-31 16:10:01;29;local;Lagos;NG;Accra;GH;0;Genuine;none;inwi;RH;National;0;10.15;0;0;0;0;0.43667632;43.7
2025-05-31 16:10:01;16;international;Cairo;EG;Accra;GH;0;Fraudulent;sim_box_fraud;Maroc Telecom;Direction;International;0;19.2;0;0;1;1;0.79699755;79.7
2025-05-31 16:10:01;166;local;Lagos;NG;Addis Ababa;ET;0;Fraudulent;call_masking;Maroc Telecom;Direction;National;0;58.1;0;0;0;1;0.5383237;53.8
2025-05-31 16:10:01;48;international;Addis Ababa;ET;Johannesburg;ZA;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;Roaming;1;120.0;0;0;0;1;0.7434322;74.3
2025-05-31 16:10:01;54;local;Johannesburg;ZA;Nairobi;KE;0;Fraudulent;random_fraud;Orange Maroc;Support;National;0;18.9;0;0;0;1;0.47050846;47.1
2025-05-31 16:10:01;170;international;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;Orange Maroc;Direction;Roaming;1;425.0;1;0;0;0;0.46278095;46.3
2025-05-31 16:10:01;10;local;Nairobi;KE;Lagos;NG;0;Genuine;none;Orange Maroc;Finance;National;0;3.5;0;0;0;0;0.36516324;36.5
2025-05-31 16:10:01;77;local;Accra;GH;Johannesburg;ZA;0;Fraudulent;random_fraud;inwi;Commercial;National;0;26.95;0;0;0;1;0.4998527;50.0
2025-05-31 16:10:01;21;international;Addis Ababa;ET;Johannesburg;ZA;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;25.2;0;0;1;1;0.8001477;80.0
2025-05-31 16:10:01;10;international;Nairobi;KE;Lagos;NG;0;Fraudulent;subscription_fraud;Maroc Telecom;Support;International;0;12.0;0;0;1;1;0.58621925;58.6
2025-05-31 16:10:01;197;local;Addis Ababa;ET;Kampala;UG;0;Genuine;none;Maroc Telecom;RH;National;0;68.95;0;0;0;0;0.37552887;37.6
2025-05-31 16:10:01;24;local;Kampala;UG;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Support;National;0;8.4;0;0;0;0;0.5476089;54.8
2025-05-31 16:10:01;10;international;Addis Ababa;ET;Lagos;NG;0;Fraudulent;call_masking;Maroc Telecom;RH;International;0;12.0;0;0;1;1;0.6269897;62.7
2025-05-31 16:10:01;282;international;Kampala;UG;Johannesburg;ZA;0;Fraudulent;random_fraud;Orange Maroc;IT;International;0;338.4;1;0;1;1;0.46979558;47.0
2025-05-31 16:10:01;122;international;Kampala;UG;Nairobi;KE;0;Fraudulent;call_masking;Maroc Telecom;IT;International;0;146.4;0;0;1;1;0.43174008;43.2
2025-05-31 16:10:01;24;local;Kampala;UG;Nairobi;KE;0;Genuine;none;Maroc Telecom;IT;National;0;8.4;0;0;0;0;0.5493142;54.9
